"","ACO.14.1","ACO.14.2","ACO.14.3","ACO.14.4","ACO.14.5","AO.14.1","AO.14.2","AO.14.3","AO.14.4","AO.14.5","CO.14.1","CO.14.2","CO.14.3","CO.14.4","CO.14.5","nCO.14.1","nCO.14.2","nCO.14.3","nCO.14.4","nCO.14.5"
"FBgn0026150",5.87858367506239,7.68837972573523,6.52096982262714,9.1077449998808,4.30505430662898,3.05483141348011,13.0655722368451,9.07910512542643,8.90264290895441,9.90317433773661,5.3849035199032,9.82800535986287,7.8547155229299,5.80478516317835,4.74396845591454,7.19472555180795,12.1328425095438,4.01589035025217,9.0821096181914,13.2129745597664
"FBgn0026160",36.2512659962181,18.4521113417645,23.4754913614577,22.3553740906165,22.2427805842497,34.6214226861079,30.1513205465656,34.2988415849443,50.0773663628686,26.408464900631,21.5396140796128,29.4840160795886,18.3276695535031,20.3167480711242,33.2077791914017,24.6676304633415,26.4716563844592,31.3239447319669,40.8694932818613,22.6508135310282
"FBgn0026176",48.0084333463428,19.9897872869116,36.517431006712,33.9470495450103,22.9602896353546,38.6945312374148,34.171496619441,36.3164205017057,33.3849109085791,15.4049378587014,48.4641316791288,57.0024310872046,59.3467395065815,43.5358887238377,47.4396845591454,51.3908967986282,55.14928413429,45.7811499928747,57.2172905946058,44.3578431649302
"FBgn0026199",10.777403404281,1.53767594514704,6.52096982262714,5.79583772719687,4.30505430662898,2.03655427565341,6.03026410931312,6.05273675028429,3.33849109085791,4.40141081677183,10.0005351083917,3.93120214394515,6.98196935371547,12.335168471754,7.1159526838718,4.11127174389026,7.7208997788006,0,4.5410548090957,7.5502711770094
"FBgn0026206",46.0489054546554,30.7535189029409,67.8180861553222,25.6672813633004,38.7454887596608,38.6945312374148,17.0857483097205,11.0966840421879,80.1237861805897,19.8063486754732,4.61563158848846,0.982800535986287,2.6182385076433,2.90239258158918,1.18599211397863,1.02781793597256,2.2059713653716,0,10.8985315418297,28.3135169137852
"FBgn0026239",6.85834762090612,9.22605567088227,6.52096982262714,7.45179136353884,8.61010861325796,12.2193256539204,13.0655722368451,2.01757891676143,5.56415181809651,5.50176352096478,8.46199124556217,6.87960375190401,6.10922318450103,5.07918701778106,9.48793691182907,8.22254348778051,7.7208997788006,5.62224649035303,9.0821096181914,2.83135169137852
"FBgn0026257",228.284999381589,164.531326130734,193.020706749763,207.822181360916,165.027081754111,208.746813254474,240.205520354306,245.135838386514,307.141180358927,225.572304359556,148.469482763045,177.886897013518,134.402910059023,193.00910667568,179.084809210774,188.090682282979,151.109038527955,191.156380672003,176.192926592913,176.487588762595
"FBgn0026261",30.3726823211557,30.7535189029409,37.8216249712374,31.4631190904973,24.3953077375642,44.804194064375,28.1412325101279,35.307631043325,57.8671789082037,29.7095230132098,26.1552456681013,28.5012155436023,39.2735776146495,39.9078979968512,23.7198422795727,33.9179918870946,36.3985275286314,31.3239447319669,24.5216959691168,28.3135169137852
"FBgn0026262",17.6357510251872,23.0651391772057,27.388073255034,19.8714436361036,31.5703982486125,13.2376027917472,14.070616255064,23.2021575427564,17.8052858179088,26.408464900631,39.2328685021519,32.4324176875475,30.5461159225052,30.4751221066864,45.0677003311881,26.7232663352867,38.604498894003,33.7334789421182,51.768024823691,44.3578431649302
"FBgn0026309",144.025300039029,164.531326130734,129.115202488017,125.024499543818,122.694047738926,132.376027917472,168.847395060767,112.98441933864,133.539643634316,119.938444757032,115.390789712211,122.850066998286,116.07524050552,89.9741700292645,112.66925082797,133.616331676433,136.770224653039,122.083066647666,119.883846960126,120.80433883215
