"","ACO.21.1","ACO.21.2","ACO.21.3","ACO.21.4","ACO.21.5","AO.21.1","AO.21.2","AO.21.3","AO.21.4","AO.21.5","CO.21.1","CO.21.2","CO.21.3","CO.21.4","CO.21.5","nCO.21.1","nCO.21.2","nCO.21.3","nCO.21.4","nCO.21.5"
"FBgn0260874",36.1654588780949,51.1975784918764,28.3435451621062,32.2887921566757,43.490795076367,38.4470455262088,64.9239919618498,46.39981025266,52.7748433903217,46.0801670967792,23.6365333167114,52.8087275726707,33.2556190910382,47.1772963766909,62.3076389316067,44.711475867969,43.2695424483565,40.2235873354172,37.5678069925806,29.6204774613296
"FBgn0260932",50.1384770809951,58.1790664680414,84.0532718600391,68.8827566009081,57.6918710196706,76.8940910524177,105.176866978197,80.1451268000491,44.1232297197772,56.0190266666727,44.4366826354174,49.7023318331018,49.2183162547365,116.258337499703,64.7999444888709,39.3152632632141,45.9738888513787,105.129830535749,152.248480969932,134.21778849665
"FBgn0260933",769.337943406745,788.908141306641,747.683174103836,739.413340387873,868.040767034428,662.570751234999,677.806476081711,660.142754958299,829.689751005222,590.006845376408,877.388116716326,801.450100808767,711.670248548217,827.287590034116,901.383843210577,790.930590354071,739.188016826089,682.886812262651,667.322887368208,639.617185180586
"FBgn0260934",98.6330696675314,100.067994325031,91.8721808702753,96.866376470027,94.9696953708423,135.846227525938,137.638862959121,92.79962050532,109.875493615916,96.677997634419,60.5095252907811,82.8372197218364,87.7948344003408,101.094206521481,82.2460833897208,76.3178639815332,90.1448801007426,101.473140777984,95.896770481061,95.3409118286546
"FBgn0260967",16.4388449445886,3.49074398808248,10.7509998890748,11.8392237907811,13.3135086968471,7.68940910524176,11.686318553133,6.32724685263545,9.516775037599,5.42119612903284,7.56369066134764,7.24825672566068,7.98134858184916,4.21225860506169,3.32307407635236,5.39621260475487,6.31014160705198,9.14172439441299,7.90901199843802,12.0333189686651
"FBgn0260970",32.8776898891771,52.3611598212372,31.2756360409448,49.5094813069027,61.2421400054965,39.7286137104158,50.6407137302428,31.6362342631773,35.4716160492326,28.9130460215085,58.6186026254442,42.4540751074411,54.5392153093026,41.2801343296046,48.1845741071092,44.711475867969,33.3536056372748,37.4810700170933,32.6246744935568,35.1743169853289
"FBgn0260972",58.3578995532894,68.6512984322888,49.8455449402557,55.9672397382378,55.9167365267576,62.7968410261411,76.6103105149827,70.6542565210959,78.7296844019553,56.0190266666727,80.3642132768187,67.3052410239921,69.1716877093594,71.6083962860487,85.5691574660732,89.4229517359379,96.4550217077946,78.6188297919518,61.2948429878947,83.3075928599895
"FBgn0261014",4.10971123614714,3.49074398808248,8.79627263651572,3.22887921566757,3.55026898582588,3.84470455262088,6.49239919618497,0,4.32580683527227,0.903532688172141,8.5091519940161,4.14186098609182,5.32089905456611,5.05471032607403,6.64614815270471,3.08355005985993,10.8173856120891,9.14172439441299,2.96587949941426,4.62819960333275
"FBgn0261016",1123.59505196263,1386.98894459811,1557.91762028956,1322.76418535181,1401.46868215477,4963.51357743356,2972.22035201348,2700.67986493323,2237.30729520282,2927.44590967774,1843.64959870349,1503.49553795133,1350.17813509615,1899.72863088282,1423.93724171698,3368.77844039697,2817.92895194921,4539.78033426549,4757.27071706047,5498.30112875931
"FBgn0261053",13.9730182029003,3.49074398808248,16.6151816467519,13.9918099345595,12.4259414503906,23.0682273157253,5.19391935694798,10.5454114210591,10.3819364046535,8.13179419354927,15.1273813226953,15.5319786978443,14.6324724000568,10.1094206521481,13.2922963054094,12.3342002394397,13.5217320151114,11.8842417127369,12.8521444974618,11.1076790479986
"FBgn0261059",21.3704984279651,36.0710212101856,40.0719086774605,27.9836198691189,30.17728637952,46.1364546314506,35.0589556593989,33.7453165473891,29.4154864798514,30.7201113978528,28.3638399800537,34.1703531352575,31.9253943273966,44.6499412136539,27.4153611299069,45.4823633829339,43.2695424483565,31.9960353804455,34.6019274931663,39.8025165886616
"FBgn0261064",12.3291337084414,8.14506930552579,14.6604543941929,8.61034457511351,14.2010759433035,85.8650683418664,75.3118306757457,29.5271519789654,57.100650225594,78.6073438709762,10.400074659353,14.4965134513214,11.9720228727737,16.0065826992344,14.1230648244975,70.9216513767783,45.9738888513787,63.992070760891,43.4995659914091,39.8025165886616
"FBgn0261065",10.6852492139826,27.9259519046599,8.79627263651572,3.22887921566757,16.8637776826729,19.2235227631044,12.9847983923699,12.6544937052709,19.8987114422524,23.4918498924757,10.400074659353,12.4255829582755,22.613820981906,10.9518723731604,16.6153703817618,25.4392879938444,13.5217320151114,17.3692763493847,9.88626499804753,10.182039127332
"FBgn0261067",27.9460364058006,22.1080452578557,26.3888179095472,17.220689150227,22.1891811614118,26.9129318683462,33.7604758201619,22.1453639842241,26.8200023786881,24.3953825806478,25.5274559820483,16.5674439443673,19.9533714546229,31.1707136774565,23.2615185344665,37.0026007183191,18.9304248211559,25.5968283043564,18.7839034962903,21.2897181753306
"FBgn0261085",21.3704984279651,20.9444639284949,16.6151816467519,16.1443960783378,15.08864318976,20.5050909473114,10.387838713896,17.9271994158004,12.1122591387624,18.974186451615,21.7456106513745,14.4965134513214,17.2929219273398,17.6914861412591,8.30768519088089,11.5633127244747,18.9304248211559,15.5409314705021,17.7952769964855,10.182039127332
"FBgn0261086",18.9046716862769,17.4537199404124,17.5925452730314,24.7547406534513,22.1891811614118,12.8156818420696,14.2832782316069,13.7090348473768,17.3032273410891,24.3953825806478,26.4729173147167,32.0994226422116,23.9440457455475,12.6367758151851,20.7692129772022,29.2937255686693,16.2260784181337,19.1976212282673,19.7725299960951,26.8435576993299
"FBgn0261089",39.4532278670126,55.8519038093197,8.79627263651572,24.7547406534513,53.2540347873882,55.1074319208993,29.8650363024509,25.3089874105418,31.1458092139604,29.8165787096806,49.1639892987597,40.3831446143952,31.9253943273966,27.8009067934072,20.7692129772022,55.5039010774787,43.2695424483565,45.708621972065,44.4881924912139,36.0999569059954
"FBgn0261109",5.753595730606,3.49074398808248,5.86418175767714,2.15258614377838,9.76323971102117,3.84470455262088,9.08935887465896,3.16362342631773,6.92129093643563,4.5176634408607,9.45461332668455,8.28372197218364,5.32089905456611,10.1094206521481,7.4769166717928,10.0215376945448,4.50724400503713,6.3992070760891,6.92038549863327,7.4051193653324
"FBgn0261111",176.717583154327,237.370591189609,272.684451731987,259.386630325295,216.566408135379,307.576364209671,240.218770258844,293.162437505443,198.987114422525,218.654910537658,327.129621103286,238.15700670028,252.74270509189,324.34391258975,281.630527970862,259.018205028234,236.179585863946,406.806735551378,512.108526898862,449.861001443943
"FBgn0261113",8.21942247229429,17.4537199404124,10.7509998890748,17.220689150227,9.76323971102117,11.5341136578626,11.686318553133,12.6544937052709,16.4380659740346,21.6847845161314,12.2909973246899,3.10639573956886,3.99067429092458,10.9518723731604,4.15384259544045,13.8759752693697,10.8173856120891,20.1117936677086,20.7611564958998,20.3640782546641
"FBgn0261119",10.6852492139826,6.98148797616496,5.86418175767714,10.7629307188919,15.08864318976,10.2525454736557,10.387838713896,6.32724685263545,5.19096820232673,6.32472881720498,11.3455359920215,14.4965134513214,6.65112381820763,13.4792275361974,9.96922222905707,7.70887514964982,7.21159040805941,8.22755195497169,2.96587949941426,14.8102387306648
"FBgn0261243",9.04136471952371,10.4722319642474,16.6151816467519,10.7629307188919,14.2010759433035,24.3497954999323,10.387838713896,7.38178799474136,12.1122591387624,17.1671210752707,23.6365333167114,18.6383744374132,29.2649448001136,21.9037447463208,28.246129648995,20.8139629040545,13.5217320151114,16.4551039099434,11.863517997657,27.7691976199965
"FBgn0261245",106.030549892596,136.139015535217,121.193089658661,116.239651764032,163.312373347991,97.399181999729,102.579907299723,99.1268673579554,100.358718578317,119.266314838723,94.5461332668455,107.688385638387,91.7855086912653,96.8819479164189,121.292203786861,90.9647267658679,86.5390848967129,62.1637258820084,68.2152284865279,71.2742738913243
"FBgn0261258",106.852492139826,148.938410158186,116.306271527263,137.765513201816,124.259414503906,111.496432026006,119.460145209804,124.435854768497,125.448398222896,130.108707096788,104.946207926199,108.72385088491,143.664274473285,121.313047825777,113.815287115068,116.404014759712,141.527461758166,115.185727369604,98.8626499804753,105.522950955987
"FBgn0261260",42.7409968559303,53.5247411505981,33.2303632935038,49.5094813069027,46.1534968157365,66.641545578762,67.5209516403237,44.2907279684482,51.9096820232673,58.7296247311891,48.2185279660912,45.56047084701,45.2276419638119,38.7527791665675,48.1845741071092,56.2747885924437,63.1014160705198,57.5928636848019,50.4199514900424,49.0589157953271
"FBgn0261266",23.014382922424,17.4537199404124,24.4340906569881,25.8310337253405,15.08864318976,35.8839091577949,44.1483145340578,39.0180222579186,27.6851637457425,34.3342421505413,28.3638399800537,22.780235423505,15.9626971636983,33.6980688404935,21.5999814962903,28.5228380537043,40.5651960453342,53.0220014875954,43.4995659914091,67.5717142086581
